,Shipment_ID,Origin_Country,Destination_Country,Shipment_Date,Estimated_Arrival_Date,Actual_Arrival_Date,Transport_Mode,Carrier_Name,Route_Code,Declared_Value_USD,Tariff_Category,Route_Risk_Index,Inspection_Type,Delay_Reason,Customs_Delay_Days,Risk_Flag,Origin_City,Destination_City,Weight
8581,SHP008582,Brazil,China,2020-10-11,2020-10-28,2020-11-02,Road,Carrier_41,R314,27402.64,High,0.94,Document,Routine customs clearance without issue,5,2,Rio de Janeiro,Chengdu,636
8582,SHP008583,Japan,USA,2022-12-09,2022-12-16,2022-12-20,Rail,Carrier_8,R247,21681.31,Medium,0.5,Both,"Suspected undervaluation, needs reassessment",4,2,Osaka,Houston,713
8583,SHP008584,Japan,UK,2024-11-04,2024-11-29,2024-12-05,Air,Carrier_17,R297,39293.41,Low,0.78,Document,High-risk commodity flagged for inspection,6,2,Nagoya,Liverpool,371
8584,SHP008585,South Africa,Germany,2023-02-02,2023-02-26,2023-02-28,Rail,Carrier_47,R348,31633.58,Medium,0.79,Physical,Tariff dispute pending resolution,2,1,Johannesburg,Munich,185
8585,SHP008586,USA,South Africa,2019-11-10,2019-11-23,2019-11-24,Rail,Carrier_30,R663,40442.7,Low,0.25,Physical,Random inspection selected,1,1,New York,Johannesburg,708
8586,SHP008587,South Africa,India,2021-01-31,2021-02-25,2021-03-01,Rail,Carrier_4,R400,11124.92,Low,0.06,Physical,"Suspected undervaluation, needs reassessment",4,2,Cape Town,Delhi,261
8587,SHP008588,Brazil,USA,2023-10-15,2023-11-09,2023-11-14,Air,Carrier_26,R351,38848.61,Medium,0.24,Document,"Suspected undervaluation, needs reassessment",5,2,Fortaleza,Los Angeles,424
8588,SHP008589,China,UAE,2021-09-07,2021-09-27,2021-09-30,Sea,Carrier_45,R837,5606.76,Medium,0.61,Both,Routine customs clearance without issue,3,1,Chengdu,Ajman,368
8589,SHP008590,Germany,Australia,2022-02-15,2022-02-23,2022-02-24,Air,Carrier_29,R325,17208.84,High,0.65,Physical,Routine customs clearance without issue,1,1,Cologne,Perth,504
8590,SHP008591,Japan,India,2024-10-21,2024-11-19,2024-11-19,Sea,Carrier_46,R888,10253.84,Low,0.6,Both,High-risk commodity flagged for inspection,0,0,Nagoya,Mumbai,433
8591,SHP008592,UAE,China,2019-04-30,2019-05-25,2019-05-26,Air,Carrier_8,R893,39361.88,Low,0.17,Both,Incorrect HS code classification,1,1,Ajman,Guangzhou,844
8592,SHP008593,South Africa,USA,2023-05-12,2023-06-09,2023-06-09,Air,Carrier_28,R516,41792.19,Low,0.36,Both,Random inspection selected,0,0,Cape Town,Houston,555
8593,SHP008594,China,Brazil,2024-12-23,2025-01-14,2025-01-17,Road,Carrier_15,R545,8298.41,Low,0.47,Document,Tariff dispute pending resolution,3,1,Shanghai,Salvador,744
8594,SHP008595,Germany,Australia,2021-09-23,2021-10-09,2021-10-09,Air,Carrier_42,R208,33710.64,High,0.46,Document,"Suspected undervaluation, needs reassessment",0,0,Munich,Adelaide,373
8595,SHP008596,UAE,India,2024-10-07,2024-10-29,2024-10-31,Air,Carrier_2,R338,15370.24,Low,0.55,Document,Random inspection selected,2,1,Abu Dhabi,Chennai,824
8596,SHP008597,UAE,China,2022-07-11,2022-07-25,2022-07-28,Sea,Carrier_43,R716,39891.9,Medium,0.58,Physical,Tariff dispute pending resolution,3,1,Sharjah,Beijing,416
8597,SHP008598,USA,India,2023-03-05,2023-03-18,2023-03-21,Road,Carrier_26,R959,23986.27,Medium,0.07,Physical,Incorrect HS code classification,3,1,New York,Bangalore,267
8598,SHP008599,Japan,South Africa,2022-04-11,2022-04-23,2022-04-23,Rail,Carrier_27,R231,27731.51,Medium,0.95,Physical,Incorrect HS code classification,0,0,Tokyo,Durban,731
8599,SHP008600,India,Australia,2022-10-29,2022-11-10,2022-11-12,Sea,Carrier_42,R282,49009.42,Low,0.71,Physical,Random inspection selected,2,1,Kolkata,Adelaide,65
8600,SHP008601,India,China,2019-06-23,2019-07-17,2019-07-19,Road,Carrier_30,R642,40651.5,High,0.93,Both,Incorrect HS code classification,2,1,Mumbai,Beijing,99
8601,SHP008602,UAE,UK,2022-07-27,2022-08-23,2022-08-26,Air,Carrier_4,R772,27462.36,Low,0.71,Physical,Random inspection selected,3,1,Ajman,Birmingham,174
8602,SHP008603,Japan,China,2021-02-16,2021-03-11,2021-03-13,Rail,Carrier_45,R615,11651.03,High,0.27,Physical,"Incomplete paperwork, requires manual review",2,1,Yokohama,Shenzhen,317
8603,SHP008604,South Africa,UAE,2021-11-06,2021-11-12,2021-11-18,Rail,Carrier_48,R994,40778.83,Low,0.86,Document,"Suspected undervaluation, needs reassessment",6,2,Johannesburg,Sharjah,235
8604,SHP008605,Japan,UAE,2020-06-06,2020-06-12,2020-06-13,Air,Carrier_44,R767,1437.22,Low,0.9,Physical,"Suspected undervaluation, needs reassessment",1,1,Yokohama,Abu Dhabi,388
8605,SHP008606,India,Australia,2022-01-29,2022-02-24,2022-02-28,Road,Carrier_49,R592,23213.89,Medium,0.9,Physical,Routine customs clearance without issue,4,2,Delhi,Adelaide,349
8606,SHP008607,China,Germany,2019-12-18,2020-01-03,2020-01-05,Rail,Carrier_47,R130,36819.54,High,0.36,Document,Tariff dispute pending resolution,2,1,Beijing,Frankfurt,814
8607,SHP008608,Japan,Australia,2022-02-14,2022-03-02,2022-03-02,Rail,Carrier_26,R264,33056.95,Low,0.13,Document,Incorrect HS code classification,0,0,Kyoto,Brisbane,771
8608,SHP008609,India,China,2023-09-11,2023-10-04,2023-10-04,Rail,Carrier_7,R299,5326.56,High,0.84,Document,High-risk commodity flagged for inspection,0,0,Kolkata,Beijing,465
8609,SHP008610,Japan,South Africa,2019-11-14,2019-12-11,2019-12-12,Sea,Carrier_2,R834,38949.09,High,0.75,Physical,Random inspection selected,1,1,Kyoto,Johannesburg,45
8610,SHP008611,UAE,USA,2019-07-25,2019-08-24,2019-08-24,Air,Carrier_13,R904,5946.25,High,0.58,Both,High-risk commodity flagged for inspection,0,0,Ajman,Houston,804
8611,SHP008612,UAE,USA,2020-04-19,2020-05-11,2020-05-17,Rail,Carrier_26,R355,10040.7,High,0.93,Both,"Incomplete paperwork, requires manual review",6,2,Sharjah,New York,217
8612,SHP008613,Brazil,Japan,2019-07-03,2019-07-27,2019-07-30,Air,Carrier_2,R522,34398.52,Low,0.87,Both,"Incomplete paperwork, requires manual review",3,1,Fortaleza,Tokyo,627
8613,SHP008614,Brazil,Australia,2022-03-21,2022-04-07,2022-04-07,Air,Carrier_19,R507,2210.98,Low,0.62,Document,Random inspection selected,0,0,Sao Paulo,Adelaide,473
8614,SHP008615,UK,Germany,2021-08-04,2021-08-10,2021-08-10,Rail,Carrier_9,R582,29870.98,Medium,0.09,Document,Incorrect HS code classification,0,0,Liverpool,Hamburg,1
8615,SHP008616,UK,UAE,2020-01-25,2020-02-21,2020-02-22,Road,Carrier_26,R720,46424.25,High,0.69,Document,Routine customs clearance without issue,1,1,Liverpool,Ajman,652
8616,SHP008617,UK,China,2022-07-11,2022-07-23,2022-07-25,Air,Carrier_48,R681,17715.46,Low,0.16,Physical,Incorrect HS code classification,2,1,Birmingham,Shanghai,270
8617,SHP008618,South Africa,Australia,2021-04-22,2021-05-15,2021-05-15,Rail,Carrier_8,R438,2155.37,Medium,0.17,Physical,Incorrect HS code classification,0,0,Port Elizabeth,Sydney,43
8618,SHP008619,South Africa,India,2020-05-19,2020-06-09,2020-06-09,Road,Carrier_26,R941,30916.1,High,0.04,Both,High-risk commodity flagged for inspection,0,0,Port Elizabeth,Chennai,229
8619,SHP008620,China,USA,2019-07-27,2019-08-16,2019-08-21,Air,Carrier_12,R775,36735.79,Medium,0.41,Document,Incorrect HS code classification,5,2,Guangzhou,Houston,344
8620,SHP008621,South Africa,UAE,2024-12-16,2024-12-28,2024-12-28,Air,Carrier_42,R598,30935.95,Low,0.32,Document,High-risk commodity flagged for inspection,0,0,Durban,Sharjah,440
8621,SHP008622,Australia,UK,2022-07-16,2022-08-14,2022-08-15,Road,Carrier_1,R277,7846.9,High,0.02,Document,"Incomplete paperwork, requires manual review",1,1,Brisbane,Edinburgh,98
8622,SHP008623,UAE,Brazil,2019-10-30,2019-11-17,2019-11-17,Sea,Carrier_41,R177,42219.09,Medium,0.25,Physical,Incorrect HS code classification,0,0,Abu Dhabi,Brasilia,759
8623,SHP008624,South Africa,Japan,2023-02-15,2023-02-26,2023-03-01,Air,Carrier_7,R790,34790.48,High,0.46,Physical,Routine customs clearance without issue,3,1,Pretoria,Yokohama,340
8624,SHP008625,Australia,Japan,2023-08-01,2023-08-26,2023-08-30,Sea,Carrier_17,R672,2005.68,Low,0.28,Both,Random inspection selected,4,2,Brisbane,Osaka,546
8625,SHP008626,Germany,Japan,2021-09-05,2021-09-26,2021-09-28,Rail,Carrier_6,R339,12017.72,Medium,0.07,Both,Routine customs clearance without issue,2,1,Hamburg,Nagoya,516
8626,SHP008627,Australia,Germany,2023-08-01,2023-08-21,2023-08-22,Road,Carrier_15,R462,45886.42,Medium,0.29,Document,High-risk commodity flagged for inspection,1,1,Adelaide,Frankfurt,767
8627,SHP008628,UK,USA,2020-05-07,2020-06-05,2020-06-09,Air,Carrier_14,R881,14294.41,Low,0.51,Physical,Random inspection selected,4,2,London,Chicago,126
8628,SHP008629,India,UK,2022-10-08,2022-11-02,2022-11-02,Air,Carrier_49,R153,6236.63,Medium,0.25,Physical,"Incomplete paperwork, requires manual review",0,0,Mumbai,Edinburgh,701
8629,SHP008630,USA,India,2020-09-05,2020-09-27,2020-09-30,Air,Carrier_42,R961,14284.84,Low,0.47,Both,Tariff dispute pending resolution,3,1,Los Angeles,Mumbai,981
8630,SHP008631,Australia,USA,2022-07-11,2022-07-19,2022-07-19,Air,Carrier_41,R376,7600.5,High,0.06,Physical,Incorrect HS code classification,0,0,Perth,Phoenix,894
8631,SHP008632,Australia,China,2019-09-12,2019-10-08,2019-10-11,Sea,Carrier_38,R168,48091.53,Low,0.97,Physical,Routine customs clearance without issue,3,1,Sydney,Shenzhen,402
8632,SHP008633,Australia,China,2021-11-13,2021-12-02,2021-12-07,Air,Carrier_50,R575,21470.42,High,0.66,Physical,Routine customs clearance without issue,5,2,Sydney,Chengdu,51
8633,SHP008634,South Africa,Japan,2019-10-28,2019-11-08,2019-11-09,Air,Carrier_24,R784,16591.86,Medium,0.06,Document,Random inspection selected,1,1,Cape Town,Osaka,834
8634,SHP008635,South Africa,Japan,2023-02-01,2023-02-17,2023-02-22,Sea,Carrier_49,R957,11075.38,Low,0.64,Document,"Incomplete paperwork, requires manual review",5,2,Port Elizabeth,Nagoya,357
8635,SHP008636,India,China,2021-09-30,2021-10-19,2021-10-19,Road,Carrier_3,R675,46066.4,Medium,0.96,Physical,High-risk commodity flagged for inspection,0,0,Bangalore,Shanghai,24
8636,SHP008637,UK,UAE,2022-01-01,2022-01-25,2022-02-01,Rail,Carrier_36,R824,35949.94,High,0.43,Document,Routine customs clearance without issue,7,2,London,Dubai,745
8637,SHP008638,India,China,2020-09-01,2020-09-17,2020-09-26,Road,Carrier_19,R481,6482.58,High,0.73,Physical,Random inspection selected,9,2,Kolkata,Shenzhen,579
8638,SHP008639,South Africa,Australia,2019-10-24,2019-11-19,2019-11-19,Air,Carrier_20,R903,31036.33,Low,0.26,Both,Routine customs clearance without issue,0,0,Pretoria,Perth,470
8639,SHP008640,USA,India,2020-12-18,2021-01-05,2021-01-08,Road,Carrier_32,R816,47409.38,Low,0.88,Physical,"Incomplete paperwork, requires manual review",3,1,Los Angeles,Mumbai,146
8640,SHP008641,UAE,Australia,2022-12-26,2023-01-02,2023-01-03,Air,Carrier_50,R985,29178.85,Low,0.57,Both,Routine customs clearance without issue,1,1,Abu Dhabi,Perth,407
8641,SHP008642,Australia,UK,2020-10-05,2020-10-30,2020-11-01,Rail,Carrier_8,R556,39915.83,Medium,0.15,Document,High-risk commodity flagged for inspection,2,1,Adelaide,Birmingham,564
8642,SHP008643,Germany,China,2021-04-03,2021-05-01,2021-05-01,Road,Carrier_43,R257,12989.89,Medium,0.58,Both,Tariff dispute pending resolution,0,0,Berlin,Beijing,132
8643,SHP008644,UK,Germany,2022-11-21,2022-12-11,2022-12-15,Air,Carrier_49,R418,44364.17,High,0.64,Both,"Incomplete paperwork, requires manual review",4,2,Manchester,Hamburg,548
8644,SHP008645,UK,Australia,2020-11-24,2020-12-08,2020-12-10,Sea,Carrier_38,R551,1508.7,Medium,0.28,Physical,Incorrect HS code classification,2,1,Birmingham,Adelaide,190
8645,SHP008646,Germany,Japan,2020-08-10,2020-09-09,2020-09-14,Air,Carrier_24,R940,3655.71,Medium,0.42,Document,Random inspection selected,5,2,Cologne,Nagoya,324
8646,SHP008647,India,Australia,2020-05-24,2020-06-10,2020-06-10,Air,Carrier_14,R105,6593.64,High,0.69,Both,Routine customs clearance without issue,0,0,Bangalore,Brisbane,562
8647,SHP008648,UK,Australia,2019-11-29,2019-12-05,2019-12-06,Sea,Carrier_36,R907,40909.62,Low,0.64,Both,Incorrect HS code classification,1,1,London,Perth,386
8648,SHP008649,Australia,China,2023-04-03,2023-04-14,2023-04-15,Rail,Carrier_32,R563,41964.13,Low,0.94,Both,Random inspection selected,1,1,Melbourne,Guangzhou,208
8649,SHP008650,India,USA,2020-11-17,2020-12-05,2020-12-05,Air,Carrier_16,R901,3815.86,Low,0.96,Physical,Tariff dispute pending resolution,0,0,Mumbai,Los Angeles,78
8650,SHP008651,India,USA,2019-07-01,2019-07-19,2019-07-19,Road,Carrier_5,R859,5833.75,Low,0.39,Both,Routine customs clearance without issue,0,0,Kolkata,Chicago,65
8651,SHP008652,Australia,UAE,2022-05-13,2022-05-20,2022-05-20,Rail,Carrier_19,R858,28218.9,Medium,0.82,Document,Incorrect HS code classification,0,0,Brisbane,Dubai,975
8652,SHP008653,Germany,India,2022-03-21,2022-03-30,2022-03-31,Rail,Carrier_4,R748,30550.66,Low,0.11,Both,Incorrect HS code classification,1,1,Frankfurt,Bangalore,989
8653,SHP008654,Japan,South Africa,2024-10-07,2024-10-23,2024-10-24,Sea,Carrier_3,R799,25200.36,Medium,0.06,Physical,Incorrect HS code classification,1,1,Osaka,Cape Town,596
8654,SHP008655,Japan,UAE,2020-08-22,2020-09-03,2020-09-05,Sea,Carrier_50,R270,42615.8,Low,0.39,Document,Routine customs clearance without issue,2,1,Nagoya,Abu Dhabi,682
8655,SHP008656,South Africa,Australia,2024-06-05,2024-06-14,2024-06-14,Rail,Carrier_20,R650,22355.53,Medium,0.09,Physical,Tariff dispute pending resolution,0,0,Pretoria,Melbourne,353
8656,SHP008657,USA,Australia,2023-12-17,2023-12-28,2023-12-31,Road,Carrier_19,R652,37434.04,High,0.27,Both,High-risk commodity flagged for inspection,3,1,Phoenix,Brisbane,723
8657,SHP008658,India,USA,2020-09-08,2020-09-16,2020-09-20,Rail,Carrier_33,R444,14965.13,Low,0.58,Document,"Suspected undervaluation, needs reassessment",4,2,Delhi,Los Angeles,620
8658,SHP008659,China,Germany,2022-07-28,2022-08-08,2022-08-13,Air,Carrier_18,R665,37668.7,Low,0.26,Document,Tariff dispute pending resolution,5,2,Shenzhen,Cologne,786
8659,SHP008660,China,Germany,2023-06-16,2023-07-02,2023-07-05,Sea,Carrier_25,R383,27373.69,High,0.11,Document,"Incomplete paperwork, requires manual review",3,1,Chengdu,Hamburg,858
8660,SHP008661,Germany,UK,2024-07-08,2024-07-29,2024-08-02,Air,Carrier_27,R855,3526.44,Low,0.62,Physical,"Incomplete paperwork, requires manual review",4,2,Cologne,Manchester,555
8661,SHP008662,UK,Australia,2023-09-28,2023-10-15,2023-10-15,Sea,Carrier_37,R416,35920.22,High,0.58,Physical,Routine customs clearance without issue,0,0,Edinburgh,Brisbane,489
8662,SHP008663,Brazil,China,2022-11-09,2022-11-15,2022-11-15,Air,Carrier_46,R263,10430.36,Medium,0.88,Physical,Routine customs clearance without issue,0,0,Sao Paulo,Guangzhou,310
8663,SHP008664,Brazil,UK,2021-07-31,2021-08-06,2021-08-06,Sea,Carrier_18,R604,22000.71,Medium,0.78,Both,"Incomplete paperwork, requires manual review",0,0,Salvador,Birmingham,153
8664,SHP008665,UK,Brazil,2022-01-19,2022-02-01,2022-02-01,Air,Carrier_15,R956,27136.27,Medium,0.5,Both,"Incomplete paperwork, requires manual review",0,0,Edinburgh,Salvador,61
8665,SHP008666,South Africa,Brazil,2022-07-07,2022-07-12,2022-07-12,Road,Carrier_16,R599,6468.36,Medium,0.23,Document,Routine customs clearance without issue,0,0,Cape Town,Brasilia,478
8666,SHP008667,Australia,South Africa,2019-12-11,2019-12-19,2019-12-23,Sea,Carrier_46,R357,25610.55,Low,0.51,Both,High-risk commodity flagged for inspection,4,2,Sydney,Durban,890
8667,SHP008668,Brazil,UAE,2024-04-17,2024-04-23,2024-04-29,Sea,Carrier_30,R615,28638.2,Medium,0.78,Physical,High-risk commodity flagged for inspection,6,2,Rio de Janeiro,Abu Dhabi,119
8668,SHP008669,India,Australia,2019-10-29,2019-11-07,2019-11-12,Rail,Carrier_19,R214,32595.15,Medium,0.69,Document,Routine customs clearance without issue,5,2,Mumbai,Sydney,594
8669,SHP008670,Japan,South Africa,2023-10-18,2023-11-10,2023-11-11,Sea,Carrier_45,R283,37719.65,Low,0.57,Document,High-risk commodity flagged for inspection,1,1,Nagoya,Johannesburg,756
8670,SHP008671,USA,Australia,2020-08-09,2020-08-26,2020-08-29,Rail,Carrier_7,R707,16294.73,Medium,0.7,Document,Incorrect HS code classification,3,1,Phoenix,Brisbane,744
8671,SHP008672,UAE,USA,2024-09-10,2024-09-18,2024-09-18,Air,Carrier_28,R230,48783.28,Low,0.57,Document,"Suspected undervaluation, needs reassessment",0,0,Dubai,Phoenix,646
8672,SHP008673,Australia,China,2022-10-14,2022-10-27,2022-10-27,Sea,Carrier_14,R292,18052.49,High,0.43,Document,High-risk commodity flagged for inspection,0,0,Perth,Beijing,217
8673,SHP008674,Germany,Australia,2021-09-16,2021-10-12,2021-10-13,Rail,Carrier_41,R309,29723.33,Low,0.25,Physical,Random inspection selected,1,1,Frankfurt,Melbourne,358
8674,SHP008675,Brazil,India,2020-08-01,2020-08-06,2020-08-06,Road,Carrier_29,R405,36021.16,Medium,0.89,Document,Routine customs clearance without issue,0,0,Rio de Janeiro,Kolkata,928
8675,SHP008676,UK,Germany,2020-08-13,2020-08-20,2020-08-20,Rail,Carrier_2,R313,17467.58,Low,0.36,Document,"Suspected undervaluation, needs reassessment",0,0,Manchester,Munich,850
8676,SHP008677,Japan,India,2019-12-12,2019-12-23,2019-12-31,Air,Carrier_11,R570,20979.4,Medium,0.31,Physical,"Incomplete paperwork, requires manual review",8,2,Nagoya,Kolkata,913
8677,SHP008678,Brazil,Australia,2021-02-02,2021-03-03,2021-03-06,Sea,Carrier_48,R612,44398.09,High,0.94,Physical,"Suspected undervaluation, needs reassessment",3,1,Rio de Janeiro,Melbourne,307
8678,SHP008679,India,Japan,2021-09-24,2021-10-14,2021-10-14,Air,Carrier_47,R889,27223.25,High,0.45,Physical,High-risk commodity flagged for inspection,0,0,Chennai,Tokyo,698
8679,SHP008680,USA,UAE,2021-07-14,2021-07-26,2021-07-26,Sea,Carrier_2,R871,32380.19,High,0.27,Both,"Incomplete paperwork, requires manual review",0,0,Los Angeles,Dubai,396
8680,SHP008681,Australia,USA,2024-10-02,2024-10-29,2024-11-01,Air,Carrier_3,R140,20639.66,Medium,0.96,Both,"Incomplete paperwork, requires manual review",3,1,Sydney,Los Angeles,778
8681,SHP008682,South Africa,UAE,2023-02-15,2023-03-16,2023-03-18,Road,Carrier_25,R290,38421.37,Low,0.34,Document,Routine customs clearance without issue,2,1,Durban,Abu Dhabi,536
8682,SHP008683,South Africa,USA,2024-12-16,2024-12-21,2024-12-21,Sea,Carrier_25,R282,29311.81,Low,0.64,Physical,Tariff dispute pending resolution,0,0,Port Elizabeth,Chicago,471
8683,SHP008684,India,Brazil,2022-03-20,2022-04-18,2022-04-19,Rail,Carrier_9,R850,5906.02,Low,0.62,Document,Tariff dispute pending resolution,1,1,Bangalore,Sao Paulo,367
8684,SHP008685,Japan,USA,2019-08-21,2019-09-03,2019-09-06,Sea,Carrier_1,R869,44816.23,Low,0.91,Physical,"Suspected undervaluation, needs reassessment",3,1,Tokyo,New York,122
8685,SHP008686,UAE,UK,2022-12-20,2022-12-26,2022-12-26,Sea,Carrier_36,R576,10280.58,Medium,0.33,Physical,Tariff dispute pending resolution,0,0,Sharjah,London,260
8686,SHP008687,South Africa,Australia,2019-03-18,2019-04-15,2019-04-19,Sea,Carrier_17,R971,21633.62,Low,0.37,Both,Incorrect HS code classification,4,2,Cape Town,Brisbane,102
8687,SHP008688,India,Australia,2020-06-14,2020-07-13,2020-07-18,Rail,Carrier_19,R823,5021.37,Low,0.67,Document,Random inspection selected,5,2,Bangalore,Perth,54
8688,SHP008689,South Africa,UK,2021-02-20,2021-03-16,2021-03-21,Rail,Carrier_31,R828,44532.21,Low,0.08,Physical,"Incomplete paperwork, requires manual review",5,2,Pretoria,Manchester,177
8689,SHP008690,South Africa,China,2021-08-09,2021-08-24,2021-08-24,Rail,Carrier_31,R805,19213.84,Medium,0.57,Physical,Incorrect HS code classification,0,0,Cape Town,Guangzhou,620
8690,SHP008691,Germany,Australia,2021-08-21,2021-09-06,2021-09-11,Air,Carrier_32,R977,28841.92,High,0.06,Physical,Incorrect HS code classification,5,2,Frankfurt,Melbourne,790
8691,SHP008692,UAE,UK,2024-06-26,2024-07-05,2024-07-08,Rail,Carrier_29,R114,36347.91,Low,0.55,Document,Routine customs clearance without issue,3,1,Dubai,Edinburgh,924
8692,SHP008693,South Africa,UAE,2024-11-02,2024-11-09,2024-11-09,Air,Carrier_23,R898,11235.6,Low,0.55,Document,Routine customs clearance without issue,0,0,Pretoria,Abu Dhabi,193
8693,SHP008694,China,India,2024-09-10,2024-09-19,2024-09-19,Road,Carrier_8,R262,2817.32,Medium,0.38,Physical,Routine customs clearance without issue,0,0,Guangzhou,Chennai,820
8694,SHP008695,UK,Germany,2021-07-20,2021-08-07,2021-08-07,Road,Carrier_50,R837,12144.38,Medium,0.61,Physical,High-risk commodity flagged for inspection,0,0,Edinburgh,Hamburg,184
8695,SHP008696,UK,USA,2021-04-29,2021-05-13,2021-05-13,Air,Carrier_41,R458,31082.94,Medium,0.82,Both,"Incomplete paperwork, requires manual review",0,0,Edinburgh,Los Angeles,255
8696,SHP008697,UK,Brazil,2024-01-15,2024-02-12,2024-02-12,Road,Carrier_14,R259,32156.46,Low,0.48,Document,"Incomplete paperwork, requires manual review",0,0,Liverpool,Salvador,972
8697,SHP008698,UAE,Germany,2023-03-21,2023-04-05,2023-04-10,Air,Carrier_49,R965,45110.0,High,0.16,Document,"Incomplete paperwork, requires manual review",5,2,Ajman,Berlin,548
8698,SHP008699,Japan,USA,2019-06-18,2019-07-05,2019-07-05,Air,Carrier_16,R598,39365.94,Low,0.91,Physical,Random inspection selected,0,0,Yokohama,Phoenix,515
8699,SHP008700,USA,Australia,2022-08-28,2022-09-12,2022-09-12,Rail,Carrier_40,R668,44730.53,Medium,0.94,Physical,Routine customs clearance without issue,0,0,Chicago,Perth,537
